Layers,Result,Rate,Iterations
"(1, 2, 3)",0.561492324918974,0.7000000000000002,10000
"(1, 2, 4)",0.3725605990111767,0.3,1
"(1, 2, 4)",0.3902529067034844,0.4,1
"(1, 2, 4)",0.3725605990111767,0.5,1
"(1, 2, 4)",0.3902529067034844,0.6000000000000001,1
"(1, 2, 4)",0.3790640955146732,0.7000000000000002,1
"(1, 2, 4)",0.3902529067034844,0.3,5
"(1, 2, 4)",0.36018132604181713,0.4,5
"(1, 2, 4)",0.3752529067034843,0.5,5
"(1, 2, 4)",0.38654634299692064,0.6000000000000001,5
"(1, 2, 4)",0.3902529067034844,0.7000000000000002,5
"(1, 2, 4)",0.5050882670656943,0.3,10
"(1, 2, 4)",0.4683189050326407,0.4,10
"(1, 2, 4)",0.44611390809133533,0.5,10
"(1, 2, 4)",0.44922726567784343,0.6000000000000001,10
"(1, 2, 4)",0.3826621553957115,0.7000000000000002,10
"(1, 2, 4)",0.7816629656046132,0.3,50
"(1, 2, 4)",0.7976421654929164,0.4,50
"(1, 2, 4)",0.6335273763685988,0.5,50
"(1, 2, 4)",0.5752629740235423,0.6000000000000001,50
"(1, 2, 4)",0.6026607606921581,0.7000000000000002,50
"(1, 2, 4)",0.7511959341389426,0.3,100
"(1, 2, 4)",0.7086523209619353,0.4,100
"(1, 2, 4)",0.6961650806359525,0.5,100
"(1, 2, 4)",0.6480284494763515,0.6000000000000001,100
"(1, 2, 4)",0.58822193658073,0.7000000000000002,100
"(1, 2, 4)",0.7832166884701506,0.3,500
"(1, 2, 4)",0.6885009737902444,0.4,500
"(1, 2, 4)",0.719647822535617,0.5,500
"(1, 2, 4)",0.6194377753937826,0.6000000000000001,500
"(1, 2, 4)",0.6817111531940101,0.7000000000000002,500
"(1, 2, 4)",0.7873951418944577,0.3,1000
"(1, 2, 4)",0.7246472437172499,0.4,1000
"(1, 2, 4)",0.7427459094500107,0.5,1000
"(1, 2, 4)",0.5758707412206869,0.6000000000000001,1000
"(1, 2, 4)",0.47637577870440523,0.7000000000000002,1000
"(1, 2, 4)",0.7847885646483505,0.3,5000
"(1, 2, 4)",0.6932999893106582,0.4,5000
"(1, 2, 4)",0.6684295666731882,0.5,5000
"(1, 2, 4)",0.7144477205570476,0.6000000000000001,5000
"(1, 2, 4)",0.5806589995872857,0.7000000000000002,5000
"(1, 2, 4)",0.7722270607512147,0.3,10000
"(1, 2, 4)",0.7241613908757871,0.4,10000
"(1, 2, 4)",0.7296293991052185,0.5,10000
"(1, 2, 4)",0.6518297808162965,0.6000000000000001,10000
"(1, 2, 4)",0.4094892328128755,0.7000000000000002,10000
"(1, 2, 5)",0.3902529067034844,0.3,1
"(1, 2, 5)",0.3902529067034844,0.4,1
"(1, 2, 5)",0.3902529067034844,0.5,1
"(1, 2, 5)",0.35770290463300525,0.6000000000000001,1
"(1, 2, 5)",0.37137013723062834,0.7000000000000002,1
"(1, 2, 5)",0.3844448258954036,0.3,5
"(1, 2, 5)",0.38654634299692064,0.4,5
"(1, 2, 5)",0.3902529067034844,0.5,5
"(1, 2, 5)",0.3902529067034844,0.6000000000000001,5
"(1, 2, 5)",0.3902529067034844,0.7000000000000002,5
"(1, 2, 5)",0.4727719355824262,0.3,10
"(1, 2, 5)",0.43401359046416815,0.4,10
"(1, 2, 5)",0.41922603567661343,0.5,10
"(1, 2, 5)",0.44203210354476863,0.6000000000000001,10
"(1, 2, 5)",0.46278878569635956,0.7000000000000002,10
"(1, 2, 5)",0.6851375642113071,0.3,50
"(1, 2, 5)",0.6958179110371823,0.4,50
"(1, 2, 5)",0.6768313565824303,0.5,50
"(1, 2, 5)",0.5341218888658472,0.6000000000000001,50
"(1, 2, 5)",0.49741884704820427,0.7000000000000002,50
"(1, 2, 5)",0.8037720697261882,0.3,100
"(1, 2, 5)",0.6830519015792562,0.4,100
"(1, 2, 5)",0.5452142377809448,0.5,100
"(1, 2, 5)",0.5783738276533528,0.6000000000000001,100
"(1, 2, 5)",0.48213972596032606,0.7000000000000002,100
"(1, 2, 5)",0.6742416007023463,0.3,500
"(1, 2, 5)",0.7590689906783147,0.4,500
"(1, 2, 5)",0.6840472114065386,0.5,500
"(1, 2, 5)",0.5270667200842544,0.6000000000000001,500
"(1, 2, 5)",0.6671055135435191,0.7000000000000002,500
"(1, 2, 5)",0.7538004323898286,0.3,1000
"(1, 2, 5)",0.7014931111169234,0.4,1000
"(1, 2, 5)",0.670117096694727,0.5,1000
"(1, 2, 5)",0.562676105041556,0.6000000000000001,1000
"(1, 2, 5)",0.5460757356128545,0.7000000000000002,1000
"(1, 2, 5)",0.758998050207166,0.3,5000
"(1, 2, 5)",0.7102398011513575,0.4,5000
"(1, 2, 5)",0.7515118972980411,0.5,5000
"(1, 2, 5)",0.6778457881875726,0.6000000000000001,5000
"(1, 2, 5)",0.521067251036825,0.7000000000000002,5000
"(1, 2, 5)",0.7594719115168566,0.3,10000
"(1, 2, 5)",0.6669023220806403,0.4,10000
"(1, 2, 5)",0.6561113081143143,0.5,10000
"(1, 2, 5)",0.7077117942192727,0.6000000000000001,10000
"(1, 2, 5)",0.5119227297845719,0.7000000000000002,10000
"(1, 2, 6)",0.3902529067034844,0.3,1
"(1, 2, 6)",0.37137013723062834,0.4,1
"(1, 2, 6)",0.38654634299692064,0.5,1
"(1, 2, 6)",0.3902529067034844,0.6000000000000001,1
"(1, 2, 6)",0.3790640955146732,0.7000000000000002,1
"(1, 2, 6)",0.3902529067034844,0.3,5
"(1, 2, 6)",0.3805400688656465,0.4,5
"(1, 2, 6)",0.3752529067034843,0.5,5
"(1, 2, 6)",0.3902529067034844,0.6000000000000001,5
"(1, 2, 6)",0.3902529067034844,0.7000000000000002,5
"(1, 2, 6)",0.49009928760409827,0.3,10
"(1, 2, 6)",0.4089752654258431,0.4,10
"(1, 2, 6)",0.5457875180571344,0.5,10
"(1, 2, 6)",0.4738419995537875,0.6000000000000001,10
"(1, 2, 6)",0.4532887157281542,0.7000000000000002,10
"(1, 2, 6)",0.7870038124182741,0.3,50
"(1, 2, 6)",0.6294249784491224,0.4,50
"(1, 2, 6)",0.655494452968147,0.5,50
"(1, 2, 6)",0.5373334206132666,0.6000000000000001,50
"(1, 2, 6)",0.5261812647509242,0.7000000000000002,50
"(1, 2, 6)",0.6288734468352536,0.3,100
"(1, 2, 6)",0.6585916876956628,0.4,100
"(1, 2, 6)",0.6940556187494111,0.5,100
"(1, 2, 6)",0.6474353294568805,0.6000000000000001,100
"(1, 2, 6)",0.5578052768126769,0.7000000000000002,100
"(1, 2, 6)",0.791074637081079,0.3,500
"(1, 2, 6)",0.762638037993632,0.4,500
"(1, 2, 6)",0.691677589794036,0.5,500
"(1, 2, 6)",0.6280649009066852,0.6000000000000001,500
"(1, 2, 6)",0.5478792714630467,0.7000000000000002,500
"(1, 2, 6)",0.7328961934792244,0.3,1000
"(1, 2, 6)",0.5297949352167404,0.4,1000
"(1, 2, 6)",0.45583797901595735,0.5,1000
"(1, 2, 6)",0.5518496195381589,0.6000000000000001,1000
"(1, 2, 6)",0.4606802571308348,0.7000000000000002,1000
"(1, 2, 6)",0.7665967897610426,0.3,5000
"(1, 2, 6)",0.6662116085487362,0.4,5000
"(1, 2, 6)",0.6026294794090045,0.5,5000
"(1, 2, 6)",0.533690571874321,0.6000000000000001,5000
"(1, 2, 6)",0.4683021367561939,0.7000000000000002,5000
"(1, 2, 6)",0.7250560259719387,0.3,10000
"(1, 2, 6)",0.7098545026240709,0.4,10000
"(1, 2, 6)",0.6279390224280252,0.5,10000
"(1, 2, 6)",0.6274545425715593,0.6000000000000001,10000
"(1, 2, 6)",0.6449005814584099,0.7000000000000002,10000
"(1, 2, 7)",0.3902529067034844,0.3,1
"(1, 2, 7)",0.3725605990111767,0.4,1
"(1, 2, 7)",0.3902529067034844,0.5,1
"(1, 2, 7)",0.3790640955146732,0.6000000000000001,1
"(1, 2, 7)",0.3765856741058613,0.7000000000000002,1
"(1, 2, 7)",0.3655400688656465,0.3,5
"(1, 2, 7)",0.3902529067034844,0.4,5
"(1, 2, 7)",0.3765856741058613,0.5,5
"(1, 2, 7)",0.3902529067034844,0.6000000000000001,5
"(1, 2, 7)",0.3902529067034844,0.7000000000000002,5
"(1, 2, 7)",0.4922754168509946,0.3,10
"(1, 2, 7)",0.42902096975997245,0.4,10
"(1, 2, 7)",0.4346485110990888,0.5,10
"(1, 2, 7)",0.43424820635095795,0.6000000000000001,10
"(1, 2, 7)",0.3902529067034844,0.7000000000000002,10
"(1, 2, 7)",0.7494351024158309,0.3,50
"(1, 2, 7)",0.6043927826202099,0.4,50
"(1, 2, 7)",0.6171554287575939,0.5,50
"(1, 2, 7)",0.5303113437452333,0.6000000000000001,50
"(1, 2, 7)",0.5467573896649636,0.7000000000000002,50
"(1, 2, 7)",0.7709764674572709,0.3,100
"(1, 2, 7)",0.7002142156089525,0.4,100
"(1, 2, 7)",0.5809050809050809,0.5,100
"(1, 2, 7)",0.45282825533146454,0.6000000000000001,100
"(1, 2, 7)",0.46995886005969245,0.7000000000000002,100
"(1, 2, 7)",0.7289855429408821,0.3,500
"(1, 2, 7)",0.733930383492063,0.4,500
"(1, 2, 7)",0.6039501689896847,0.5,500
"(1, 2, 7)",0.510041616237936,0.6000000000000001,500
"(1, 2, 7)",0.3790640955146732,0.7000000000000002,500
"(1, 2, 7)",0.7477099806287081,0.3,1000
"(1, 2, 7)",0.6593446152057567,0.4,1000
"(1, 2, 7)",0.6438596341991499,0.5,1000
"(1, 2, 7)",0.47906008477187256,0.6000000000000001,1000
"(1, 2, 7)",0.5582368287166023,0.7000000000000002,1000
"(1, 2, 7)",0.6834587378337378,0.3,5000
"(1, 2, 7)",0.5923889840704856,0.4,5000
"(1, 2, 7)",0.6996318432485296,0.5,5000
"(1, 2, 7)",0.6121375656805695,0.6000000000000001,5000
"(1, 2, 7)",0.5129394307057978,0.7000000000000002,5000
"(1, 2, 7)",0.7399979607890358,0.3,10000
"(1, 2, 7)",0.6459107308778361,0.4,10000
"(1, 2, 7)",0.6847466551747,0.5,10000
"(1, 2, 7)",0.4868873284791128,0.6000000000000001,10000
"(1, 2, 7)",0.5517264852466724,0.7000000000000002,10000
"(1, 2, 8)",0.3902529067034844,0.3,1
"(1, 2, 8)",0.3902529067034844,0.4,1
"(1, 2, 8)",0.3902529067034844,0.5,1
"(1, 2, 8)",0.3616572993927905,0.6000000000000001,1
"(1, 2, 8)",0.3752529067034843,0.7000000000000002,1
"(1, 2, 8)",0.3725605990111767,0.3,5
"(1, 2, 8)",0.37137013723062834,0.4,5
"(1, 2, 8)",0.3902529067034844,0.5,5
"(1, 2, 8)",0.3902529067034844,0.6000000000000001,5
"(1, 2, 8)",0.3902529067034844,0.7000000000000002,5
"(1, 2, 8)",0.4911002425508202,0.3,10
"(1, 2, 8)",0.3902529067034844,0.4,10
"(1, 2, 8)",0.3902529067034844,0.5,10
"(1, 2, 8)",0.42681011168174204,0.6000000000000001,10
"(1, 2, 8)",0.3997265909140107,0.7000000000000002,10
"(1, 2, 8)",0.7449140761070383,0.3,50
"(1, 2, 8)",0.8067286628846198,0.4,50
"(1, 2, 8)",0.5410425874145386,0.5,50
"(1, 2, 8)",0.5238368575216018,0.6000000000000001,50
"(1, 2, 8)",0.5311255186424596,0.7000000000000002,50
"(1, 2, 8)",0.8169565235266418,0.3,100
"(1, 2, 8)",0.6865595167243245,0.4,100
"(1, 2, 8)",0.6109263684317129,0.5,100
"(1, 2, 8)",0.5077609957905208,0.6000000000000001,100
"(1, 2, 8)",0.5285484755700267,0.7000000000000002,100
"(1, 2, 8)",0.800220778414302,0.3,500
"(1, 2, 8)",0.6824342130629626,0.4,500
"(1, 2, 8)",0.5176541716029355,0.5,500
"(1, 2, 8)",0.5195219341487132,0.6000000000000001,500
"(1, 2, 8)",0.5270004250299501,0.7000000000000002,500
"(1, 2, 8)",0.7399983342690108,0.3,1000
"(1, 2, 8)",0.7013109957980508,0.4,1000
"(1, 2, 8)",0.6185517506915298,0.5,1000
"(1, 2, 8)",0.5637420755087635,0.6000000000000001,1000
"(1, 2, 8)",0.48987459185201904,0.7000000000000002,1000
"(1, 2, 8)",0.7433830643041169,0.3,5000
"(1, 2, 8)",0.6201620734419194,0.4,5000
"(1, 2, 8)",0.6408045449957214,0.5,5000
"(1, 2, 8)",0.5099978483406715,0.6000000000000001,5000
"(1, 2, 8)",0.49719667656029776,0.7000000000000002,5000
"(1, 2, 8)",0.7520020761137978,0.3,10000
"(1, 2, 8)",0.714548945878106,0.4,10000
"(1, 2, 8)",0.7234651414356409,0.5,10000
"(1, 2, 8)",0.7009381911588525,0.6000000000000001,10000
"(1, 2, 8)",0.5246058021090113,0.7000000000000002,10000
"(1, 2, 9)",0.3902529067034844,0.3,1
"(1, 2, 9)",0.32130403323413387,0.4,1
"(1, 2, 9)",0.3902529067034844,0.5,1
"(1, 2, 9)",0.3668728362680235,0.6000000000000001,1
"(1, 2, 9)",0.38282256614620885,0.7000000000000002,1
"(1, 2, 9)",0.3902529067034844,0.3,5
"(1, 2, 9)",0.3902529067034844,0.4,5
"(1, 2, 9)",0.3902529067034844,0.5,5
"(1, 2, 9)",0.3902529067034844,0.6000000000000001,5
"(1, 2, 9)",0.3902529067034844,0.7000000000000002,5
"(1, 2, 9)",0.5215641176076553,0.3,10
"(1, 2, 9)",0.4185373912290019,0.4,10
"(1, 2, 9)",0.3752529067034843,0.5,10
"(1, 2, 9)",0.3902529067034844,0.6000000000000001,10
"(1, 2, 9)",0.3902529067034844,0.7000000000000002,10
"(1, 2, 9)",0.7240117398511361,0.3,50
"(1, 2, 9)",0.5558301431889365,0.4,50
"(1, 2, 9)",0.654612128027688,0.5,50
"(1, 2, 9)",0.5065711782849138,0.6000000000000001,50
"(1, 2, 9)",0.43662758465710977,0.7000000000000002,50
"(1, 2, 9)",0.7294621754087895,0.3,100
"(1, 2, 9)",0.6408157489282462,0.4,100
"(1, 2, 9)",0.5678236763471562,0.5,100
"(1, 2, 9)",0.5290253513539779,0.6000000000000001,100
"(1, 2, 9)",0.49044566918630633,0.7000000000000002,100
"(1, 2, 9)",0.7248781727326004,0.3,500
"(1, 2, 9)",0.6401092412819732,0.4,500
"(1, 2, 9)",0.7086878434311558,0.5,500
"(1, 2, 9)",0.5658138926603458,0.6000000000000001,500
"(1, 2, 9)",0.5080415612941205,0.7000000000000002,500
"(1, 2, 9)",0.7513175761659527,0.3,1000
"(1, 2, 9)",0.6193461587016347,0.4,1000
"(1, 2, 9)",0.6280036170131523,0.5,1000
"(1, 2, 9)",0.5210832538256521,0.6000000000000001,1000
"(1, 2, 9)",0.4396439323445101,0.7000000000000002,1000
"(1, 2, 9)",0.7095437929397574,0.3,5000
"(1, 2, 9)",0.6512991699622616,0.4,5000
"(1, 2, 9)",0.5245586338284368,0.5,5000
"(1, 2, 9)",0.5573523899310163,0.6000000000000001,5000
"(1, 2, 9)",0.43797491442549213,0.7000000000000002,5000
"(1, 2, 9)",0.7251429973773215,0.3,10000
"(1, 2, 9)",0.6531522845460332,0.4,10000
"(1, 2, 9)",0.4633382672263851,0.5,10000
"(1, 2, 9)",0.6079525917407493,0.6000000000000001,10000
"(1, 2, 9)",0.5128078000494527,0.7000000000000002,10000
"(1, 3, 2)",0.3902529067034844,0.3,1
"(1, 3, 2)",0.3752529067034843,0.4,1
"(1, 3, 2)",0.3902529067034844,0.5,1
"(1, 3, 2)",0.3902529067034844,0.6000000000000001,1
"(1, 3, 2)",0.3902529067034844,0.7000000000000002,1
"(1, 3, 2)",0.3902529067034844,0.3,5
"(1, 3, 2)",0.3752529067034843,0.4,5
"(1, 3, 2)",0.35449477269839913,0.5,5
"(1, 3, 2)",0.3844448258954036,0.6000000000000001,5
"(1, 3, 2)",0.3902529067034844,0.7000000000000002,5
"(1, 3, 2)",0.4725655136442211,0.3,10
"(1, 3, 2)",0.5038212162439482,0.4,10
"(1, 3, 2)",0.4566972731478508,0.5,10
"(1, 3, 2)",0.4250341164846942,0.6000000000000001,10
"(1, 3, 2)",0.5788619981546812,0.7000000000000002,10
"(1, 3, 2)",0.6637998405075546,0.3,50
"(1, 3, 2)",0.6645281905991289,0.4,50
"(1, 3, 2)",0.7225609079023176,0.5,50
"(1, 3, 2)",0.5989551200639134,0.6000000000000001,50
"(1, 3, 2)",0.6213652540705754,0.7000000000000002,50
"(1, 3, 2)",0.7938429694707358,0.3,100
"(1, 3, 2)",0.6296050965258282,0.4,100
"(1, 3, 2)",0.7245955988327347,0.5,100
"(1, 3, 2)",0.5851750613065649,0.6000000000000001,100
"(1, 3, 2)",0.6759422989804916,0.7000000000000002,100
"(1, 3, 2)",0.7831140020357485,0.3,500
"(1, 3, 2)",0.692188881195173,0.4,500
"(1, 3, 2)",0.5291999245559617,0.5,500
"(1, 3, 2)",0.5922695402612101,0.6000000000000001,500
"(1, 3, 2)",0.6824844936612117,0.7000000000000002,500
"(1, 3, 2)",0.6863774571017014,0.3,1000
"(1, 3, 2)",0.7287004949116274,0.4,1000
"(1, 3, 2)",0.6945621435223488,0.5,1000
"(1, 3, 2)",0.680182892778538,0.6000000000000001,1000
"(1, 3, 2)",0.6347387353554595,0.7000000000000002,1000
"(1, 3, 2)",0.7259948693814885,0.3,5000
"(1, 3, 2)",0.6661029071133694,0.4,5000
"(1, 3, 2)",0.6724062808107627,0.5,5000
"(1, 3, 2)",0.48529691603591874,0.6000000000000001,5000
"(1, 3, 2)",0.5675809492985916,0.7000000000000002,5000
"(1, 3, 2)",0.7420528444478947,0.3,10000
"(1, 3, 2)",0.7074604997629816,0.4,10000
"(1, 3, 2)",0.6205653096045802,0.5,10000
"(1, 3, 2)",0.5986324620668856,0.6000000000000001,10000
"(1, 3, 2)",0.5272698837316906,0.7000000000000002,10000
"(1, 3, 4)",0.3902529067034844,0.3,1
"(1, 3, 4)",0.43797491442549213,0.4,1
"(1, 3, 4)",0.3752529067034843,0.5,1
"(1, 3, 4)",0.34396499170048284,0.6000000000000001,1
"(1, 3, 4)",0.3765856741058613,0.7000000000000002,1
"(1, 3, 4)",0.3844448258954036,0.3,5
"(1, 3, 4)",0.3558492185847097,0.4,5
"(1, 3, 4)",0.3902529067034844,0.5,5
"(1, 3, 4)",0.3844448258954036,0.6000000000000001,5
"(1, 3, 4)",0.3902529067034844,0.7000000000000002,5
"(1, 3, 4)",0.5039690664722757,0.3,10
"(1, 3, 4)",0.5247802132141028,0.4,10
"(1, 3, 4)",0.43797491442549213,0.5,10
"(1, 3, 4)",0.47962308015260524,0.6000000000000001,10
"(1, 3, 4)",0.4784834449340226,0.7000000000000002,10
"(1, 3, 4)",0.7101133796171626,0.3,50
"(1, 3, 4)",0.7189599234159905,0.4,50
"(1, 3, 4)",0.6241979341979341,0.5,50
"(1, 3, 4)",0.5852247845997847,0.6000000000000001,50
"(1, 3, 4)",0.5191982967111337,0.7000000000000002,50
"(1, 3, 4)",0.7958367456518609,0.3,100
"(1, 3, 4)",0.7317219777589601,0.4,100
"(1, 3, 4)",0.6773775001990203,0.5,100
"(1, 3, 4)",0.6929691338351459,0.6000000000000001,100
"(1, 3, 4)",0.6710207738734475,0.7000000000000002,100
"(1, 3, 4)",0.7046524693806663,0.3,500
"(1, 3, 4)",0.7085568646254301,0.4,500
"(1, 3, 4)",0.6397809047140541,0.5,500
"(1, 3, 4)",0.5612280925190524,0.6000000000000001,500
"(1, 3, 4)",0.5886442474648474,0.7000000000000002,500
"(1, 3, 4)",0.6917246533636694,0.3,1000
"(1, 3, 4)",0.6554388008255383,0.4,1000
"(1, 3, 4)",0.7182392356046865,0.5,1000
"(1, 3, 4)",0.479483025194813,0.6000000000000001,1000
"(1, 3, 4)",0.5563738571560157,0.7000000000000002,1000
"(1, 3, 4)",0.7551009711536028,0.3,5000
"(1, 3, 4)",0.7411299086561687,0.4,5000
"(1, 3, 4)",0.6572340958788577,0.5,5000
"(1, 3, 4)",0.6223314606261774,0.6000000000000001,5000
"(1, 3, 4)",0.6025552588211112,0.7000000000000002,5000
"(1, 3, 4)",0.7908697405752892,0.3,10000
"(1, 3, 4)",0.7043740009225008,0.4,10000
"(1, 3, 4)",0.6736069000781126,0.5,10000
"(1, 3, 4)",0.6585438578495306,0.6000000000000001,10000
"(1, 3, 4)",0.5479636330644654,0.7000000000000002,10000
"(1, 3, 5)",0.3902529067034844,0.3,1
"(1, 3, 5)",0.3765856741058613,0.4,1
"(1, 3, 5)",0.34550104682967325,0.5,1
"(1, 3, 5)",0.38654634299692064,0.6000000000000001,1
"(1, 3, 5)",0.37137013723062834,0.7000000000000002,1
"(1, 3, 5)",0.3902529067034844,0.3,5
"(1, 3, 5)",0.36365801037174594,0.4,5
"(1, 3, 5)",0.3902529067034844,0.5,5
"(1, 3, 5)",0.3902529067034844,0.6000000000000001,5
"(1, 3, 5)",0.3902529067034844,0.7000000000000002,5
"(1, 3, 5)",0.49127833930786435,0.3,10
"(1, 3, 5)",0.5440292028498029,0.4,10
"(1, 3, 5)",0.4790600213336753,0.5,10
"(1, 3, 5)",0.4477635232172437,0.6000000000000001,10
"(1, 3, 5)",0.4096232660738438,0.7000000000000002,10
"(1, 3, 5)",0.7697649256520225,0.3,50
"(1, 3, 5)",0.6528537082865494,0.4,50
"(1, 3, 5)",0.5694370173445912,0.5,50
"(1, 3, 5)",0.5926167993914924,0.6000000000000001,50
"(1, 3, 5)",0.47096760559559614,0.7000000000000002,50
"(1, 3, 5)",0.7917677150117911,0.3,100
"(1, 3, 5)",0.6800227207951111,0.4,100
"(1, 3, 5)",0.43671755316813093,0.5,100
"(1, 3, 5)",0.4555925097500836,0.6000000000000001,100
"(1, 3, 5)",0.7175980620170589,0.7000000000000002,100
"(1, 3, 5)",0.7232134190210415,0.3,500
"(1, 3, 5)",0.6529043907537241,0.4,500
"(1, 3, 5)",0.6983107668203485,0.5,500
"(1, 3, 5)",0.5532163950488727,0.6000000000000001,500
"(1, 3, 5)",0.6094912538662538,0.7000000000000002,500
"(1, 3, 5)",0.743989659645826,0.3,1000
"(1, 3, 5)",0.6940243931634092,0.4,1000
"(1, 3, 5)",0.7884342163472597,0.5,1000
"(1, 3, 5)",0.5030824742698939,0.6000000000000001,1000
"(1, 3, 5)",0.6249094138038298,0.7000000000000002,1000
"(1, 3, 5)",0.7115845864074417,0.3,5000
"(1, 3, 5)",0.7462348566424304,0.4,5000
"(1, 3, 5)",0.7002506471401799,0.5,5000
"(1, 3, 5)",0.7240987725041759,0.6000000000000001,5000
"(1, 3, 5)",0.5488938738870549,0.7000000000000002,5000
"(1, 3, 5)",0.7553473959359612,0.3,10000
"(1, 3, 5)",0.7213485356514979,0.4,10000
"(1, 3, 5)",0.5987755314852274,0.5,10000
"(1, 3, 5)",0.6331430568696692,0.6000000000000001,10000
"(1, 3, 5)",0.6060622673031734,0.7000000000000002,10000
"(1, 3, 6)",0.3902529067034844,0.3,1
"(1, 3, 6)",0.3653968629170501,0.4,1
"(1, 3, 6)",0.3765856741058613,0.5,1
"(1, 3, 6)",0.3805400688656465,0.6000000000000001,1
"(1, 3, 6)",0.38654634299692064,0.7000000000000002,1
"(1, 3, 6)",0.3902529067034844,0.3,5
"(1, 3, 6)",0.3902529067034844,0.4,5
"(1, 3, 6)",0.42562974695837347,0.5,5
"(1, 3, 6)",0.3902529067034844,0.6000000000000001,5
"(1, 3, 6)",0.3902529067034844,0.7000000000000002,5
"(1, 3, 6)",0.519165626021102,0.3,10
"(1, 3, 6)",0.5420072544578322,0.4,10
"(1, 3, 6)",0.44963319291303894,0.5,10
"(1, 3, 6)",0.3902529067034844,0.6000000000000001,10
"(1, 3, 6)",0.42842838975701625,0.7000000000000002,10
"(1, 3, 6)",0.7655655285114745,0.3,50
"(1, 3, 6)",0.7530659218420346,0.4,50
"(1, 3, 6)",0.615901059917427,0.5,50
"(1, 3, 6)",0.44929739451272444,0.6000000000000001,50
"(1, 3, 6)",0.5039690664722757,0.7000000000000002,50
"(1, 3, 6)",0.7311821374854539,0.3,100
"(1, 3, 6)",0.7257956299467363,0.4,100
"(1, 3, 6)",0.6351822942660523,0.5,100
"(1, 3, 6)",0.5648849369902,0.6000000000000001,100
"(1, 3, 6)",0.5144851976575308,0.7000000000000002,100
"(1, 3, 6)",0.7731308492775183,0.3,500
"(1, 3, 6)",0.6110980860915732,0.4,500
"(1, 3, 6)",0.6768223863275297,0.5,500
"(1, 3, 6)",0.5586067854244485,0.6000000000000001,500
"(1, 3, 6)",0.5642366203153276,0.7000000000000002,500
"(1, 3, 6)",0.7214319957104467,0.3,1000
"(1, 3, 6)",0.6383851913099109,0.4,1000
"(1, 3, 6)",0.6544511444881269,0.5,1000
"(1, 3, 6)",0.5855357060387807,0.6000000000000001,1000
"(1, 3, 6)",0.5178650245403013,0.7000000000000002,1000
"(1, 3, 6)",0.8000205868870462,0.3,5000
"(1, 3, 6)",0.6977076251788378,0.4,5000
"(1, 3, 6)",0.6390340015146303,0.5,5000
"(1, 3, 6)",0.7245757389188537,0.6000000000000001,5000
"(1, 3, 6)",0.45489400375659217,0.7000000000000002,5000
"(1, 3, 6)",0.7603689985519211,0.3,10000
"(1, 3, 6)",0.753974456136955,0.4,10000
"(1, 3, 6)",0.7042679835675665,0.5,10000
"(1, 3, 6)",0.5725207246404261,0.6000000000000001,10000
"(1, 3, 6)",0.6528017734849072,0.7000000000000002,10000
"(1, 3, 7)",0.3765856741058613,0.3,1
"(1, 3, 7)",0.3902529067034844,0.4,1
"(1, 3, 7)",0.3902529067034844,0.5,1
"(1, 3, 7)",0.3844448258954036,0.6000000000000001,1
"(1, 3, 7)",0.36420761053623696,0.7000000000000002,1
"(1, 3, 7)",0.3844448258954036,0.3,5
"(1, 3, 7)",0.3752529067034843,0.4,5
"(1, 3, 7)",0.3752529067034843,0.5,5
"(1, 3, 7)",0.3902529067034844,0.6000000000000001,5
"(1, 3, 7)",0.3902529067034844,0.7000000000000002,5
"(1, 3, 7)",0.46561458453086874,0.3,10
"(1, 3, 7)",0.5439463805381648,0.4,10
"(1, 3, 7)",0.44611390809133533,0.5,10
"(1, 3, 7)",0.47028997261859906,0.6000000000000001,10
"(1, 3, 7)",0.3902529067034844,0.7000000000000002,10
"(1, 3, 7)",0.8046409404710337,0.3,50
"(1, 3, 7)",0.6884714470144508,0.4,50
"(1, 3, 7)",0.6433094285854235,0.5,50
"(1, 3, 7)",0.5661761884786699,0.6000000000000001,50
"(1, 3, 7)",0.4803882684177935,0.7000000000000002,50
"(1, 3, 7)",0.7190549977089958,0.3,100
"(1, 3, 7)",0.6776191239587143,0.4,100
"(1, 3, 7)",0.6309068293256133,0.5,100
"(1, 3, 7)",0.6540753251356201,0.6000000000000001,100
"(1, 3, 7)",0.5763422030543308,0.7000000000000002,100
"(1, 3, 7)",0.7079322892486125,0.3,500
"(1, 3, 7)",0.739830317319491,0.4,500
"(1, 3, 7)",0.6435177200352817,0.5,500
"(1, 3, 7)",0.6777659584181324,0.6000000000000001,500
"(1, 3, 7)",0.5281226904620374,0.7000000000000002,500
"(1, 3, 7)",0.8058790514504899,0.3,1000
"(1, 3, 7)",0.7431023129762054,0.4,1000
"(1, 3, 7)",0.5827231303908134,0.5,1000
"(1, 3, 7)",0.6668178125414967,0.6000000000000001,1000
"(1, 3, 7)",0.6249055017152461,0.7000000000000002,1000
"(1, 3, 7)",0.7254371405156335,0.3,5000
"(1, 3, 7)",0.6625364551977455,0.4,5000
"(1, 3, 7)",0.6743678263918654,0.5,5000
"(1, 3, 7)",0.5381329339127798,0.6000000000000001,5000
"(1, 3, 7)",0.43594051281553875,0.7000000000000002,5000
